Date;Time;Event Name;IP Address;Action;Host;URL;Response Code;Time to Load (ms);Time to First Byte (ms);Start Time (ms);Bytes Out;Bytes In;Object Size;Cookie Size (out);Cookie Count(out);Expires;Cache Control;Content Type;Content Encoding;Transaction Type;Socket ID;Document ID;End Time (ms);Descriptor;Lab ID;Dialer ID;Connection Type;Cached;Event URL;Pagetest Build;Measurement Type;Experimental;Event GUID;Sequence Number;Cache Score;Static CDN Score;GZIP Score;Cookie Score;Keep-Alive Score;DOCTYPE Score;Minify Score;Combine Score;Compression Score;ETag Score;Flagged;Secure;DNS Time;Connect Time;SSL Time;Gzip Total Bytes;Gzip Savings;Minify Total Bytes;Minify Savings;Image Total Bytes;Image Savings;Cache Time (sec);Real Start Time (ms);Full Time to Load (ms);Optimization Checked;CDN Provider;DNS Start;DNS End;;;Connect Start;Connect End;;;SSL Negotiation Start;SSL Negotiation End;;;Initiator;Initiator Line;Initiator Column;Server Count;Server RTT;Run;Cached
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap2.css;200;94;64;387;32;7158;7096;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;text/css;gzip;3;44;;481;;;;;;;;;;;8;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/bootstrap3.css;200;103;93;388;32;7213;7151;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;text/css;gzip;3;44;;491;;;;;;;;;;;9;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/css/http2/team.css;200;106;106;388;28;1640;1579;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;text/css;gzip;3;44;;494;;;;;;;;;;;10;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/logos/logo-hdm.png;200;106;106;388;40;703;605;;;Mon, 22 Aug 2016 15:33:24 GMT;max-age=2592000;image/png;;3;44;;494;;;;;;;;;;;11;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/united-internet.png;200;179;166;389;42;9948;9892;;;Mon, 22 Aug 2016 15:33:24 GMT;max-age=2592000;image/png;;3;44;;568;;;;;;;;;;;12;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/dmc.png;200;184;166;389;34;2261;2206;;;Mon, 22 Aug 2016 15:33:24 GMT;max-age=2592000;image/png;;3;44;;573;;;;;;;;;;;13;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/burda.png;200;198;165;390;35;3939;3884;;;Mon, 22 Aug 2016 15:33:24 GMT;max-age=2592000;image/png;;3;44;;588;;;;;;;;;;;14;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/vitra.png;200;199;166;390;35;3483;3428;;;Mon, 22 Aug 2016 15:33:24 GMT;max-age=2592000;image/png;;3;44;;589;;;;;;;;;;;15;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/ravensburger.png;200;202;166;390;40;2867;2812;;;Mon, 22 Aug 2016 15:33:24 GMT;max-age=2592000;image/png;;3;44;;592;;;;;;;;;;;16;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/sponsoren/kresse-discher.png;200;218;165;391;41;2362;2330;;;Mon, 22 Aug 2016 15:33:24 GMT;max-age=2592000;image/png;;3;44;;609;;;;;;;;;;;17;100;0;-1;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/jquery.min.js;200;164;106;391;28;29982;29902;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;555;;;;;;;;;;;18;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/transition.min.js;200;176;164;392;34;440;379;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;568;;;;;;;;;;;19;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/alert.min.js;200;176;164;392;31;590;529;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;568;;;;;;;;;;;20;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/button.min.js;200;177;164;392;32;861;801;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;569;;;;;;;;;;;21;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/carousel.min.js;200;176;163;393;33;1565;1504;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;569;;;;;;;;;;;22;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/collapse.min.js;200;178;164;393;33;1229;1168;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;571;;;;;;;;;;;23;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/dropdown.min.js;200;204;203;406;34;1078;1017;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;610;;;;;;;;;;;24;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/modal.min.js;200;204;203;406;31;1942;1881;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;610;;;;;;;;;;;25;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tooltip_popover.min.js;200;203;202;407;38;3330;3268;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;610;;;;;;;;;;;26;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/scrollspy.min.js;200;203;202;407;34;1046;985;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;610;;;;;;;;;;;27;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/tab.min.js;200;202;201;408;30;867;806;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;610;;;;;;;;;;;28;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/js/http2/affix.min.js;200;202;202;408;31;1038;977;;;Sun, 23 Jul 2017 15:33:24 GMT;max-age=31536000;application/javascript;gzip;3;44;;610;;;;;;;;;;;29;100;0;100;-1;100;-1;-1;-1;-1;-1;0;1;-1;-1;-1;0;0;0;0;0;0;31536000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/20.jpg;200;54;53;616;71;4129;4019;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;670;;;;;;;;;;;30;100;0;-1;-1;100;-1;-1;-1;64;-1;0;1;-1;-1;-1;0;0;0;0;4019;1445;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/1.jpg;200;78;54;616;34;4452;4419;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;694;;;;;;;;;;;31;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4419;1743;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/2.jpg;200;78;78;616;34;3926;3894;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;694;;;;;;;;;;;32;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3894;1425;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/3.jpg;200;70;70;625;34;4348;4315;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;695;;;;;;;;;;;33;100;0;-1;-1;100;-1;-1;-1;58;-1;0;1;-1;-1;-1;0;0;0;0;4315;1779;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/4.jpg;200;71;70;625;34;3277;3245;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;696;;;;;;;;;;;34;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3245;996;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/5.jpg;200;94;70;625;34;3465;3433;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;719;;;;;;;;;;;35;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3433;1042;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/6.jpg;200;93;93;626;34;3406;3374;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;719;;;;;;;;;;;36;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3374;1014;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/7.jpg;200;94;93;626;34;4044;4012;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;720;;;;;;;;;;;37;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4012;1543;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/8.jpg;200;95;93;626;34;4440;4407;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;721;;;;;;;;;;;38;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4407;1703;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/9.jpg;200;117;93;626;34;4294;4262;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;743;;;;;;;;;;;39;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4262;1710;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/10.jpg;200;116;92;627;34;3957;3925;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;743;;;;;;;;;;;40;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;3925;1562;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/11.jpg;200;116;116;627;34;3943;3911;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;743;;;;;;;;;;;41;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;3911;1514;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/12.jpg;200;136;116;627;34;4718;4686;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;763;;;;;;;;;;;42;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4686;1869;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/13.jpg;200;135;135;628;35;3758;3726;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;763;;;;;;;;;;;43;100;0;-1;-1;100;-1;-1;-1;62;-1;0;1;-1;-1;-1;0;0;0;0;3726;1387;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/14.jpg;200;139;135;628;35;4817;4785;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;767;;;;;;;;;;;44;100;0;-1;-1;100;-1;-1;-1;58;-1;0;1;-1;-1;-1;0;0;0;0;4785;1971;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/15.jpg;200;151;136;628;35;3958;3926;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;779;;;;;;;;;;;45;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3926;1445;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/16.jpg;200;150;135;629;35;3822;3790;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;779;;;;;;;;;;;46;100;0;-1;-1;100;-1;-1;-1;62;-1;0;1;-1;-1;-1;0;0;0;0;3790;1419;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/17.jpg;200;166;135;629;35;4741;4708;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;795;;;;;;;;;;;47;100;0;-1;-1;100;-1;-1;-1;60;-1;0;1;-1;-1;-1;0;0;0;0;4708;1857;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/18.jpg;200;166;135;629;35;4692;4659;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;795;;;;;;;;;;;48;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4659;1867;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/19.jpg;200;174;169;629;35;3907;3875;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;803;;;;;;;;;;;49;100;0;-1;-1;100;-1;-1;-1;62;-1;0;1;-1;-1;-1;0;0;0;0;3875;1459;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/21.jpg;200;181;168;630;34;3488;3433;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;811;;;;;;;;;;;50;100;0;-1;-1;100;-1;-1;-1;67;-1;0;1;-1;-1;-1;0;0;0;0;3433;1116;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/22.jpg;200;187;168;630;34;4505;4473;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;817;;;;;;;;;;;51;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4473;1794;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/23.jpg;200;197;168;630;35;3359;3327;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;827;;;;;;;;;;;52;100;0;-1;-1;100;-1;-1;-1;69;-1;0;1;-1;-1;-1;0;0;0;0;3327;1027;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/24.jpg;200;197;167;631;35;3746;3714;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;828;;;;;;;;;;;53;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3714;1359;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/25.jpg;200;202;167;631;35;3886;3854;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;833;;;;;;;;;;;54;100;0;-1;-1;100;-1;-1;-1;63;-1;0;1;-1;-1;-1;0;0;0;0;3854;1425;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/26.jpg;200;213;168;631;35;3785;3753;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;844;;;;;;;;;;;55;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;3753;1432;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/27.jpg;200;235;167;632;35;4044;4012;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;867;;;;;;;;;;;56;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4012;1541;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/28.jpg;200;235;167;632;35;4183;4151;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;867;;;;;;;;;;;57;100;0;-1;-1;100;-1;-1;-1;58;-1;0;1;-1;-1;-1;0;0;0;0;4151;1711;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/29.jpg;200;245;235;632;35;4440;4408;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;877;;;;;;;;;;;58;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4408;1771;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/30.jpg;200;245;235;632;35;4258;4226;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;877;;;;;;;;;;;59;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4226;1692;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/31.jpg;200;233;222;645;35;4537;4505;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;878;;;;;;;;;;;60;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4505;1833;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/32.jpg;200;251;223;645;35;3567;3535;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;896;;;;;;;;;;;61;100;0;-1;-1;100;-1;-1;-1;68;-1;0;1;-1;-1;-1;0;0;0;0;3535;1106;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/33.jpg;200;251;230;646;35;4614;4582;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;897;;;;;;;;;;;62;100;0;-1;-1;100;-1;-1;-1;58;-1;0;1;-1;-1;-1;0;0;0;0;4582;1897;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/34.jpg;200;253;230;646;35;4132;4100;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;899;;;;;;;;;;;63;100;0;-1;-1;100;-1;-1;-1;61;-1;0;1;-1;-1;-1;0;0;0;0;4100;1565;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/35.jpg;200;271;230;646;35;4289;4257;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;917;;;;;;;;;;;64;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4257;1712;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
07/23/2016;15:33:25;Step 1;141.62.110.42;GET;im-im2.hdm-stuttgart.de;/uploads/professoren/36.jpg;200;270;229;647;35;4374;4342;;;Mon, 22 Aug 2016 15:33:25 GMT;max-age=2592000;image/jpeg;;3;44;;917;;;;;;;;;;;65;100;0;-1;-1;100;-1;-1;-1;59;-1;0;1;-1;-1;-1;0;0;0;0;4342;1764;2592000;;;1;;0;0;0;;0;0;0;;0;0;0;;;;;1;34;8;0
